time_s,hx,hy,hz,h_mag,dH_abs,dH_rel
11300.0,0.00021505355834960938,-40885208974.96105,32405217325.25444,52169899586.09472,0.00690460205078125,1.3234838682002188e-13
11310.0,0.0002751350402832031,-40885208974.96114,32405217325.25375,52169899586.09437,0.00655364990234375,1.256212864954683e-13
11320.0,0.0003147125244140625,-40885208974.96125,32405217325.25343,52169899586.09425,0.006439208984375,1.234276668244182e-13
11330.0,0.0002961158752441406,-40885208974.9616,32405217325.25377,52169899586.094734,0.00691986083984375,1.3264086944282856e-13
11340.0,0.0002732276916503906,-40885208974.961555,32405217325.253815,52169899586.09473,0.0069122314453125,1.3249462813142524e-13
11350.0,0.0003199577331542969,-40885208974.96169,32405217325.25345,52169899586.09461,0.00679779052734375,1.3030100846037514e-13
11360.0,0.0003333091735839844,-40885208974.96135,32405217325.253155,52169899586.09416,0.00634765625,1.2167277108757814e-13
11370.0,0.0004215240478515625,-40885208974.96171,32405217325.252403,52169899586.09397,0.00615692138671875,1.1801673830249466e-13
11380.0,0.0003714561462402344,-40885208974.96128,32405217325.25215,52169899586.09348,0.00566864013671875,1.0865729437268096e-13
11390.0,0.0003814697265625,-40885208974.96107,32405217325.252216,52169899586.09335,0.0055389404296875,1.061711920788242e-13
11400.0,0.00048351287841796875,-40885208974.96158,32405217325.25161,52169899586.093376,0.00556182861328125,1.066099160130342e-13
11410.0,0.0005407333374023438,-40885208974.96178,32405217325.251343,52169899586.09337,0.00555419921875,1.0646367470163087e-13
11420.0,0.00041675567626953125,-40885208974.96163,32405217325.25154,52169899586.093376,0.00556182861328125,1.066099160130342e-13
11430.0,0.0003643035888671875,-40885208974.961395,32405217325.251385,52169899586.093094,0.005279541015625,1.0119898749111066e-13
11440.0,0.00042819976806640625,-40885208974.961555,32405217325.25089,52169899586.09291,0.005096435546875,9.768919601743052e-14
11450.0,0.00046634674072265625,-40885208974.9621,32405217325.251053,52169899586.09344,0.00562286376953125,1.0777984650426092e-13
11460.0,0.0006427764892578125,-40885208974.962875,32405217325.25094,52169899586.09398,0.00616455078125,1.18162979613898e-13
11470.0,0.0006313323974609375,-40885208974.9623,32405217325.25037,52169899586.09318,0.00536346435546875,1.0280764191654739e-13
11480.0,0.0007724761962890625,-40885208974.9625,32405217325.250126,52169899586.09318,0.00536346435546875,1.0280764191654739e-13
11490.0,0.0007276535034179688,-40885208974.96225,32405217325.250584,52169899586.09326,0.0054473876953125,1.0441629634198412e-13
11500.0,0.0006999969482421875,-40885208974.96245,32405217325.250607,52169899586.09344,0.00562286376953125,1.0777984650426092e-13
11510.0,0.0007696151733398438,-40885208974.96261,32405217325.250515,52169899586.0935,0.00568389892578125,1.0894977699548763e-13
11520.0,0.00084686279296875,-40885208974.962906,32405217325.25078,52169899586.093895,0.00608062744140625,1.1655432518846126e-13
11530.0,0.0006875991821289062,-40885208974.96266,32405217325.25159,52169899586.094215,0.00640106201171875,1.226964602674015e-13
11540.0,0.000720977783203125,-40885208974.96279,32405217325.251507,52169899586.09426,0.00644683837890625,1.2357390813582155e-13
11550.0,0.0006628036499023438,-40885208974.96348,32405217325.252144,52169899586.0952,0.00738525390625,1.4156158943843225e-13
11560.0,0.000545501708984375,-40885208974.96362,32405217325.2527,52169899586.09566,0.007843017578125,1.503360681226326e-13
11570.0,0.000629425048828125,-40885208974.96401,32405217325.25276,52169899586.096,0.00818634033203125,1.5691692713578286e-13
11580.0,0.000579833984375,-40885208974.96433,32405217325.253082,52169899586.09645,0.008636474609375,1.6554516450857986e-13
11590.0,0.00029754638671875,-40885208974.96425,32405217325.253887,52169899586.096886,0.00907135009765625,1.738809192585702e-13
11600.0,0.00048828125,-40885208974.964005,32405217325.25335,52169899586.09636,0.008544921875,1.637902687717398e-13
11610.0,0.0004405975341796875,-40885208974.96363,32405217325.253075,52169899586.095894,0.00807952880859375,1.5486954877613612e-13
11620.0,0.0001354217529296875,-40885208974.96339,32405217325.253696,52169899586.09609,0.00827789306640625,1.5867182287262292e-13
11630.0,0.0003223419189453125,-40885208974.96434,32405217325.25415,52169899586.09712,0.009307861328125,1.784143999120737e-13
11640.0,8.20159912109375e-05,-40885208974.964294,32405217325.254486,52169899586.09729,0.0094757080078125,1.8163170876294717e-13
11650.0,4.76837158203125e-05,-40885208974.964264,32405217325.254704,52169899586.097404,0.00959014892578125,1.8382532843399726e-13
11660.0,4.9591064453125e-05,-40885208974.96412,32405217325.25448,52169899586.09715,0.00933837890625,1.7899936515768706e-13
11670.0,7.62939453125e-05,-40885208974.96388,32405217325.254097,52169899586.096725,0.0089111328125,1.7080985171910007e-13
11680.0,-0.00025177001953125,-40885208974.96412,32405217325.25493,52169899586.09743,0.009613037109375,1.8426405236820727e-13
11690.0,-0.0002994537353515625,-40885208974.963745,32405217325.254753,52169899586.09703,0.00921630859375,1.7665950417523364e-13
11700.0,-0.00028228759765625,-40885208974.963715,32405217325.25474,52169899586.09699,0.00917816162109375,1.7592829761821695e-13
11710.0,-0.0004291534423828125,-40885208974.96434,32405217325.255188,52169899586.09777,0.00995635986328125,1.9084491138135753e-13
11720.0,-0.0004787445068359375,-40885208974.964424,32405217325.25512,52169899586.097786,0.00997161865234375,1.911373940041642e-13
11730.0,-0.0006046295166015625,-40885208974.96425,32405217325.25499,52169899586.09757,0.00975799560546875,1.8704263728487073e-13
11740.0,-0.0007686614990234375,-40885208974.964,32405217325.25495,52169899586.09734,0.00952911376953125,1.8265539794277054e-13
11750.0,-0.00077056884765625,-40885208974.96421,32405217325.25526,52169899586.09771,0.00989532470703125,1.8967498089013083e-13
11760.0,-0.0007495880126953125,-40885208974.964066,32405217325.255135,52169899586.09752,0.00970458984375,1.8601894810504736e-13
11770.0,-0.00089263916015625,-40885208974.963806,32405217325.255142,52169899586.09731,0.00949859619140625,1.820704326971572e-13
11780.0,-0.0007610321044921875,-40885208974.963974,32405217325.2547,52169899586.097176,0.00936126708984375,1.794380890918971e-13
11790.0,-0.00066375732421875,-40885208974.9645,32405217325.25471,52169899586.097595,0.0097808837890625,1.8748136121908073e-13
11800.0,-0.0009403228759765625,-40885208974.96419,32405217325.254776,52169899586.09739,0.00957489013671875,1.8353284581119058e-13
11810.0,-0.0005359649658203125,-40885208974.96495,32405217325.255188,52169899586.09824,0.01042938232421875,1.9991187268836456e-13
11820.0,-0.0004215240478515625,-40885208974.96513,32405217325.255333,52169899586.09847,0.01065826416015625,2.0429911203046473e-13
11830.0,-0.000301361083984375,-40885208974.96555,32405217325.254986,52169899586.098595,0.01078033447265625,2.0663897301291815e-13
11840.0,-0.0002307891845703125,-40885208974.965805,32405217325.25495,52169899586.09876,0.01094818115234375,2.0985628186379162e-13
11850.0,-0.0001583099365234375,-40885208974.965965,32405217325.254852,52169899586.09883,0.011016845703125,2.1117245366642167e-13
11860.0,-0.00020599365234375,-40885208974.96603,32405217325.255043,52169899586.099,0.0111846923828125,2.1438976251729514e-13
11870.0,0.0001068115234375,-40885208974.966125,32405217325.25455,52169899586.09877,0.010955810546875,2.1000252317519495e-13
11880.0,0.0002994537353515625,-40885208974.96657,32405217325.254433,52169899586.09904,0.01122283935546875,2.1512096907431183e-13
11890.0,-0.0001277923583984375,-40885208974.96579,32405217325.25441,52169899586.09841,0.01059722900390625,2.0312918153923803e-13
11900.0,0.0001277923583984375,-40885208974.965805,32405217325.25406,52169899586.098206,0.0103912353515625,1.9918066613134787e-13
11910.0,-0.00025177001953125,-40885208974.96534,32405217325.2539,52169899586.09775,0.0099334716796875,1.9040618744714752e-13
11920.0,-0.0003070831298828125,-40885208974.96527,32405217325.25403,52169899586.09777,0.00995635986328125,1.9084491138135753e-13
11930.0,-0.000232696533203125,-40885208974.96562,32405217325.2539,52169899586.09797,0.01015472412109375,1.9464718547784436e-13
11940.0,-1.33514404296875e-05,-40885208974.965744,32405217325.253708,52169899586.097946,0.0101318359375,1.9420846154363432e-13
11950.0,0.0003032684326171875,-40885208974.96612,32405217325.253727,52169899586.09825,0.01043701171875,2.000581139997679e-13
11960.0,0.0004730224609375,-40885208974.965706,32405217325.253647,52169899586.09788,0.01006317138671875,1.9289228974100427e-13
11970.0,0.000530242919921875,-40885208974.965775,32405217325.253685,52169899586.09795,0.01013946533203125,1.9435470285503768e-13
11980.0,0.000476837158203125,-40885208974.96538,32405217325.25335,52169899586.097435,0.00962066650390625,1.8441029367961062e-13
11990.0,0.0002346038818359375,-40885208974.96521,32405217325.253674,52169899586.0975,0.0096893310546875,1.8572646548224067e-13
12000.0,8.0108642578125e-05,-40885208974.96501,32405217325.25348,52169899586.09723,0.0094146728515625,1.8046177827172047e-13
12010.0,0.0003643035888671875,-40885208974.96506,32405217325.253258,52169899586.09712,0.009307861328125,1.784143999120737e-13
12020.0,0.0006351470947265625,-40885208974.9649,32405217325.252956,52169899586.09681,0.00899505615234375,1.724185061445368e-13
12030.0,0.0007991790771484375,-40885208974.964836,32405217325.252686,52169899586.096596,0.00878143310546875,1.6832374942524332e-13
12040.0,0.0007953643798828125,-40885208974.96506,32405217325.252632,52169899586.09674,0.0089263916015625,1.7110233434190675e-13
12050.0,0.000553131103515625,-40885208974.9645,32405217325.252434,52169899586.096176,0.00836181640625,1.6028047729805965e-13
12060.0,0.0004901885986328125,-40885208974.96457,32405217325.25283,52169899586.09648,0.0086669921875,1.6613012975419322e-13
12070.0,0.000762939453125,-40885208974.96436,32405217325.252686,52169899586.09623,0.00841522216796875,1.6130416647788302e-13
12080.0,0.0005950927734375,-40885208974.96385,32405217325.252228,52169899586.09554,0.00772857666015625,1.481424484515825e-13
12090.0,0.0008544921875,-40885208974.96348,32405217325.252056,52169899586.095146,0.00733184814453125,1.4053790025860887e-13
12100.0,0.0008411407470703125,-40885208974.96283,32405217325.25196,52169899586.094574,0.0067596435546875,1.2956980190335845e-13
12110.0,0.000762939453125,-40885208974.96252,32405217325.251644,52169899586.09413,0.006317138671875,1.2108780584196478e-13
12120.0,0.0006961822509765625,-40885208974.96292,32405217325.251625,52169899586.094444,0.00662994384765625,1.2708369960950167e-13
12130.0,0.00089263916015625,-40885208974.96315,32405217325.251495,52169899586.094536,0.00672149658203125,1.2883859534634176e-13
12140.0,0.00054168701171875,-40885208974.96355,32405217325.25167,52169899586.094955,0.00714111328125,1.368818674735254e-13
12150.0,0.00054931640625,-40885208974.96387,32405217325.251816,52169899586.0953,0.00748443603515625,1.4346272648667566e-13
12160.0,0.0005950927734375,-40885208974.96377,32405217325.251617,52169899586.0951,0.00728607177734375,1.3966045239018886e-13
12170.0,0.000904083251953125,-40885208974.964005,32405217325.251484,52169899586.0952,0.00738525390625,1.4156158943843225e-13
12180.0,0.0007381439208984375,-40885208974.96337,32405217325.25116,52169899586.0945,0.006683349609375,1.2810738878932505e-13
12190.0,0.0008411407470703125,-40885208974.96328,32405217325.251312,52169899586.09453,0.0067138671875,1.286923540349384e-13
12200.0,0.0008792877197265625,-40885208974.963684,32405217325.25141,52169899586.0949,0.00708770751953125,1.3585817829370203e-13
12210.0,0.00091552734375,-40885208974.96393,32405217325.25152,52169899586.09516,0.00734710693359375,1.4083038288141556e-13
12220.0,0.0008525848388671875,-40885208974.963905,32405217325.251648,52169899586.09522,0.00740814208984375,1.4200031337264228e-13
12230.0,0.0009250640869140625,-40885208974.96343,32405217325.251522,52169899586.09477,0.0069580078125,1.3337207599984525e-13
12240.0,0.00106048583984375,-40885208974.96247,32405217325.25083,52169899586.0936,0.0057830810546875,1.1085091404373104e-13
12250.0,0.0011463165283203125,-40885208974.962875,32405217325.251022,52169899586.09403,0.00621795654296875,1.1918666879372136e-13
12260.0,0.001201629638671875,-40885208974.963326,32405217325.251217,52169899586.0945,0.006683349609375,1.2810738878932505e-13
12270.0,0.001049041748046875,-40885208974.96342,32405217325.25123,52169899586.09458,0.00676727294921875,1.2971604321476178e-13
12280.0,0.0011882781982421875,-40885208974.963036,32405217325.25113,52169899586.09422,0.00640869140625,1.2284270157880484e-13
12290.0,0.0012054443359375,-40885208974.963486,32405217325.251656,52169899586.094894,0.007080078125,1.357119369822987e-13
12300.0,0.0012378692626953125,-40885208974.963196,32405217325.251274,52169899586.09444,0.006622314453125,1.2693745829809835e-13
12310.0,0.0011816024780273438,-40885208974.963196,32405217325.251286,52169899586.094444,0.00662994384765625,1.2708369960950167e-13
12320.0,0.0009212493896484375,-40885208974.9633,32405217325.251404,52169899586.094604,0.0067901611328125,1.301547671489718e-13
12330.0,0.0009698867797851562,-40885208974.962494,32405217325.251125,52169899586.093796,0.0059814453125,1.1465318814021787e-13
12340.0,0.0010080337524414062,-40885208974.96204,32405217325.250935,52169899586.09332,0.0055084228515625,1.0558622683321083e-13
12350.0,0.0009355545043945312,-40885208974.96281,32405217325.251064,52169899586.094,0.00618743896484375,1.1860170354810803e-13
12360.0,0.0009517669677734375,-40885208974.963,32405217325.2511,52169899586.09418,0.0063629150390625,1.2196525371038482e-13
12370.0,0.0008935928344726562,-40885208974.96296,32405217325.25111,52169899586.09415,0.0063323974609375,1.2138028846477146e-13
12380.0,0.0009479522705078125,-40885208974.96308,32405217325.25114,52169899586.09426,0.00644683837890625,1.2357390813582155e-13
12390.0,0.000881195068359375,-40885208974.96316,32405217325.251373,52169899586.09447,0.00665283203125,1.275224235437117e-13
12400.0,0.0009212493896484375,-40885208974.96284,32405217325.251263,52169899586.09415,0.0063323974609375,1.2138028846477146e-13
12410.0,0.000946044921875,-40885208974.962265,32405217325.250957,52169899586.09351,0.00569915771484375,1.0924225961829431e-13
12420.0,0.0010442733764648438,-40885208974.96198,32405217325.25088,52169899586.09324,0.00542449951171875,1.039775724077741e-13
12430.0,0.0009660720825195312,-40885208974.96189,32405217325.250645,52169899586.093025,0.00521087646484375,9.98828156884806e-14
12440.0,0.0008993148803710938,-40885208974.96139,32405217325.250404,52169899586.09248,0.004669189453125,8.949968257884353e-14
12450.0,0.00091552734375,-40885208974.96181,32405217325.250637,52169899586.09295,0.00513458251953125,9.842040257444721e-14
12460.0,0.0010271072387695312,-40885208974.96123,32405217325.250473,52169899586.09239,0.00457763671875,8.774478684200347e-14
12470.0,0.001007080078125,-40885208974.96055,32405217325.25009,52169899586.09163,0.003814697265625,7.312065570166956e-14
12480.0,0.0010018348693847656,-40885208974.96067,32405217325.25009,52169899586.09172,0.00390625,7.487555143850962e-14
12490.0,0.0009732246398925781,-40885208974.960884,32405217325.25012,52169899586.09191,0.00409698486328125,7.85315842235931e-14
12500.0,0.0009179115295410156,-40885208974.96106,32405217325.25012,52169899586.09204,0.0042266845703125,8.101768651744987e-14
12510.0,0.0009846687316894531,-40885208974.96107,32405217325.250294,52169899586.09216,0.0043487548828125,8.335754749990329e-14
12520.0,0.0010046958923339844,-40885208974.96093,32405217325.250175,52169899586.09198,0.0041656494140625,7.984775602622315e-14
12530.0,0.0010180473327636719,-40885208974.96121,32405217325.2503,52169899586.09228,0.00446319580078125,8.555116717095337e-14
12540.0,0.00101470947265625,-40885208974.96152,32405217325.250378,52169899586.09256,0.0047454833984375,9.096209569287692e-14
12550.0,0.0010614395141601562,-40885208974.961205,32405217325.250443,52169899586.092354,0.00453948974609375,8.701358028498677e-14
12560.0,0.0010619163513183594,-40885208974.96133,32405217325.250427,52169899586.092445,0.00463104248046875,8.876847602182684e-14
12570.0,0.0010135173797607422,-40885208974.96178,32405217325.250668,52169899586.09295,0.00513458251953125,9.842040257444721e-14
12580.0,0.0010499954223632812,-40885208974.96142,32405217325.25058,52169899586.09261,0.00479888916015625,9.19857848727003e-14
12590.0,0.001032114028930664,-40885208974.96139,32405217325.250694,52169899586.09266,0.00484466552734375,9.286323274112034e-14
12600.0,0.001038670539855957,-40885208974.9614,32405217325.2508,52169899586.092735,0.00492095947265625,9.432564585515373e-14
12610.0,0.0010259151458740234,-40885208974.9617,32405217325.251102,52169899586.09316,0.00534820556640625,1.0251515929374071e-13
12620.0,0.0010071992874145508,-40885208974.96177,32405217325.250904,52169899586.09309,0.00527191162109375,1.0105274617970732e-13
12630.0,0.001001805067062378,-40885208974.96228,32405217325.251213,52169899586.09368,0.00586700439453125,1.1245956846916778e-13
12640.0,0.001002669334411621,-40885208974.962715,32405217325.250454,52169899586.09355,0.0057373046875,1.0997346617531101e-13
12650.0,0.0010093450546264648,-40885208974.96248,32405217325.250153,52169899586.09318,0.00536346435546875,1.0280764191654739e-13
12660.0,0.0010013580322265625,-40885208974.96161,32405217325.249554,52169899586.092125,0.00431060791015625,8.262634094288659e-14
12670.0,0.0010107755661010742,-40885208974.962074,32405217325.249474,52169899586.09244,0.0046234130859375,8.86222347104235e-14
12680.0,0.0009799003601074219,-40885208974.961525,32405217325.249176,52169899586.09182,0.00400543212890625,7.677668848675303e-14
12690.0,0.0009655952453613281,-40885208974.961205,32405217325.24905,52169899586.09149,0.0036773681640625,7.048831209640945e-14
12700.0,0.0009870529174804688,-40885208974.96149,32405217325.24932,52169899586.09188,0.00406646728515625,7.794661897797974e-14
12710.0,0.0009462833404541016,-40885208974.96101,32405217325.24919,52169899586.09143,0.0036163330078125,6.931838160518273e-14
12720.0,0.0009069442749023438,-40885208974.960594,32405217325.24927,52169899586.091156,0.0033416748046875,6.405369439466252e-14
12730.0,0.0008873939514160156,-40885208974.961235,32405217325.249565,52169899586.091835,0.00402069091796875,7.706917110955971e-14
12740.0,0.0007834434509277344,-40885208974.96164,32405217325.24983,52169899586.09232,0.00450897216796875,8.642861503937342e-14
12750.0,0.0008707046508789062,-40885208974.96146,32405217325.249107,52169899586.09173,0.00391387939453125,7.502179274991296e-14
12760.0,0.0009641647338867188,-40885208974.961624,32405217325.24874,52169899586.09163,0.003814697265625,7.312065570166956e-14
12770.0,0.0009374618530273438,-40885208974.961815,32405217325.24888,52169899586.091866,0.00405120849609375,7.765413635517306e-14
12780.0,0.0009083747863769531,-40885208974.961464,32405217325.248684,52169899586.09147,0.00365447998046875,7.004958816219943e-14
12790.0,0.00091552734375,-40885208974.96179,32405217325.24875,52169899586.09177,0.0039520263671875,7.575299930692966e-14
12800.0,0.0009479522705078125,-40885208974.96166,32405217325.24847,52169899586.09149,0.0036773681640625,7.048831209640945e-14
12810.0,0.0009050369262695312,-40885208974.9622,32405217325.24859,52169899586.09198,0.0041656494140625,7.984775602622315e-14
12820.0,0.0009202957153320312,-40885208974.9624,32405217325.248745,52169899586.09225,0.00443267822265625,8.496620192534003e-14
12830.0,0.000865936279296875,-40885208974.96276,32405217325.249138,52169899586.092766,0.00495147705078125,9.491061110076708e-14
12840.0,0.0008707046508789062,-40885208974.96345,32405217325.249336,52169899586.09343,0.005615234375,1.0763360519285758e-13
12850.0,0.0011339187622070312,-40885208974.96282,32405217325.248985,52169899586.09272,0.00490570068359375,9.403316323234705e-14
12860.0,0.00128173828125,-40885208974.96242,32405217325.248844,52169899586.092316,0.0045013427734375,8.628237372797008e-14
12870.0,0.001232147216796875,-40885208974.9628,32405217325.249218,52169899586.09285,0.005035400390625,9.651926552620381e-14
12880.0,0.001171112060546875,-40885208974.96255,32405217325.24902,52169899586.09253,0.0047149658203125,9.037713044726357e-14
12890.0,0.0013399124145507812,-40885208974.96254,32405217325.248974,52169899586.09249,0.00467681884765625,8.964592389024687e-14
12900.0,0.0013980865478515625,-40885208974.962135,32405217325.248436,52169899586.09184,0.0040283203125,7.721541242096304e-14
12910.0,0.0014972686767578125,-40885208974.962555,32405217325.248554,52169899586.09225,0.00443267822265625,8.496620192534003e-14
12920.0,0.0016803741455078125,-40885208974.96283,32405217325.248547,52169899586.09245,0.004638671875,8.891471733323018e-14
12930.0,0.0016736984252929688,-40885208974.96266,32405217325.2486,52169899586.092354,0.00453948974609375,8.701358028498677e-14
12940.0,0.001689910888671875,-40885208974.9627,32405217325.248634,52169899586.09241,0.0045928955078125,8.803726946481014e-14
12950.0,0.0015201568603515625,-40885208974.9625,32405217325.248398,52169899586.0921,0.0042877197265625,8.218761700867658e-14
12960.0,0.001232147216796875,-40885208974.96254,32405217325.24809,52169899586.09194,0.00412750244140625,7.911654946920646e-14
12970.0,0.0014667510986328125,-40885208974.963,32405217325.24821,52169899586.092384,0.00457000732421875,8.759854553060013e-14
12980.0,0.0012989044189453125,-40885208974.96309,32405217325.248028,52169899586.09234,0.00452423095703125,8.672109766218009e-14
12990.0,0.0011749267578125,-40885208974.963554,32405217325.248356,52169899586.0929,0.00508880615234375,9.754295470602718e-14
13000.0,0.0013561248779296875,-40885208974.9638,32405217325.24854,52169899586.09321,0.00539398193359375,1.0339260716216075e-13
13010.0,0.0011653900146484375,-40885208974.96466,32405217325.24907,52169899586.094215,0.00640106201171875,1.226964602674015e-13
13020.0,0.001190185546875,-40885208974.96466,32405217325.2493,52169899586.09435,0.00653839111328125,1.2532880387266161e-13
13030.0,0.0011768341064453125,-40885208974.96486,32405217325.2493,52169899586.09451,0.0066986083984375,1.2839987141213173e-13
13040.0,0.001262664794921875,-40885208974.965416,32405217325.24967,52169899586.09518,0.00736236572265625,1.4112286550422224e-13
13050.0,0.001361846923828125,-40885208974.96596,32405217325.250027,52169899586.095825,0.0080108642578125,1.5355337697350607e-13
13060.0,0.0014095306396484375,-40885208974.96596,32405217325.250313,52169899586.096,0.00818634033203125,1.5691692713578286e-13
13070.0,0.001216888427734375,-40885208974.965996,32405217325.249992,52169899586.09583,0.00801849365234375,1.536996182849094e-13
13080.0,0.00121307373046875,-40885208974.965485,32405217325.24985,52169899586.095345,0.00753021240234375,1.443401743550957e-13
13090.0,0.001132965087890625,-40885208974.96521,32405217325.24971,52169899586.09505,0.007232666015625,1.3863676321036546e-13
13100.0,0.0009326934814453125,-40885208974.96509,32405217325.24952,52169899586.094826,0.00701141357421875,1.3439576517966865e-13
13110.0,0.001178741455078125,-40885208974.964325,32405217325.249416,52169899586.09417,0.00635528564453125,1.2181901239898147e-13
13120.0,0.001071929931640625,-40885208974.96478,32405217325.24995,52169899586.09486,0.00704193115234375,1.3498073042528199e-13
13130.0,0.00122833251953125,-40885208974.964455,32405217325.250053,52169899586.094666,0.0068511962890625,1.313246976401985e-13
13140.0,0.00124359130859375,-40885208974.9644,32405217325.250313,52169899586.09478,0.00696563720703125,1.335183173112486e-13
13150.0,0.001468658447265625,-40885208974.964745,32405217325.250328,52169899586.09506,0.0072479248046875,1.3892924583317214e-13
13160.0,0.001255035400390625,-40885208974.96455,32405217325.250126,52169899586.09478,0.00696563720703125,1.335183173112486e-13
13170.0,0.001369476318359375,-40885208974.96422,32405217325.249825,52169899586.09434,0.00652313232421875,1.2503632124985493e-13
13180.0,0.00124359130859375,-40885208974.964035,32405217325.249603,52169899586.094055,0.0062408447265625,1.196253927279314e-13
13190.0,0.0014896392822265625,-40885208974.963806,32405217325.249695,52169899586.09393,0.0061187744140625,1.1728553174547797e-13
13200.0,0.00157928466796875,-40885208974.963455,32405217325.249763,52169899586.093704,0.005889892578125,1.1289829240337778e-13
13210.0,0.00148773193359375,-40885208974.963776,32405217325.24993,52169899586.094055,0.0062408447265625,1.196253927279314e-13
13220.0,0.0011806488037109375,-40885208974.96344,32405217325.249702,52169899586.09365,0.00583648681640625,1.1187460322355441e-13
13230.0,0.001186370849609375,-40885208974.963745,32405217325.250088,52169899586.09413,0.006317138671875,1.2108780584196478e-13
13240.0,0.0012569427490234375,-40885208974.96382,32405217325.25006,52169899586.09418,0.0063629150390625,1.2196525371038482e-13
13250.0,0.00131988525390625,-40885208974.963684,32405217325.250057,52169899586.09406,0.00624847412109375,1.1977163403933472e-13
13260.0,0.001312255859375,-40885208974.96389,32405217325.250317,52169899586.09438,0.00656890869140625,1.2591376911827498e-13
13270.0,0.001163482666015625,-40885208974.96393,32405217325.250187,52169899586.09434,0.00652313232421875,1.2503632124985493e-13
13280.0,0.001430511474609375,-40885208974.96372,32405217325.250046,52169899586.094086,0.0062713623046875,1.2021035797354473e-13
13290.0,0.001300811767578125,-40885208974.96358,32405217325.249924,52169899586.093895,0.00608062744140625,1.1655432518846126e-13
13300.0,0.0014438629150390625,-40885208974.9637,32405217325.25007,52169899586.094086,0.0062713623046875,1.2021035797354473e-13
13310.0,0.0012798309326171875,-40885208974.964035,32405217325.24977,52169899586.09416,0.00634765625,1.2167277108757814e-13
13320.0,0.0012264251708984375,-40885208974.96403,32405217325.249546,52169899586.09402,0.00620269775390625,1.1889418617091468e-13
13330.0,0.0010585784912109375,-40885208974.96454,32405217325.24971,52169899586.09451,0.0066986083984375,1.2839987141213173e-13
13340.0,0.001316070556640625,-40885208974.96428,32405217325.24967,52169899586.09429,0.00647735595703125,1.241588733814349e-13
13350.0,0.001041412353515625,-40885208974.964035,32405217325.249214,52169899586.09381,0.0059967041015625,1.1494567076302453e-13
13360.0,0.0010318756103515625,-40885208974.9642,32405217325.249443,52169899586.094086,0.0062713623046875,1.2021035797354473e-13
13370.0,0.0007076263427734375,-40885208974.96452,32405217325.24943,52169899586.09433,0.0065155029296875,1.248900799384516e-13
13380.0,0.00067138671875,-40885208974.96512,32405217325.249706,52169899586.09497,0.0071563720703125,1.3717435009633208e-13
13390.0,0.000804901123046875,-40885208974.965546,32405217325.249763,52169899586.09534,0.0075225830078125,1.4419393304369235e-13
13400.0,0.00083160400390625,-40885208974.96534,32405217325.24977,52169899586.09518,0.00736236572265625,1.4112286550422224e-13
13410.0,0.000850677490234375,-40885208974.965775,32405217325.25025,52169899586.095825,0.0080108642578125,1.5355337697350607e-13
13420.0,0.0007781982421875,-40885208974.96592,32405217325.250202,52169899586.0959,0.008087158203125,1.5501579008753945e-13
13430.0,0.0006809234619140625,-40885208974.96634,32405217325.250206,52169899586.09624,0.0084228515625,1.6145040778928638e-13
13440.0,0.0008945465087890625,-40885208974.96658,32405217325.25039,52169899586.09654,0.00872802734375,1.6730006024541995e-13
13450.0,0.0007476806640625,-40885208974.96646,32405217325.25003,52169899586.09622,0.0084075927734375,1.611579251664797e-13
13460.0,0.0009822845458984375,-40885208974.9658,32405217325.25007,52169899586.095726,0.00791168212890625,1.5165223992526265e-13
13470.0,0.0011730194091796875,-40885208974.96531,32405217325.25007,52169899586.095345,0.00753021240234375,1.443401743550957e-13
13480.0,0.001323699951171875,-40885208974.96509,32405217325.249947,52169899586.09509,0.0072784423828125,1.395142110787855e-13
13490.0,0.0014591217041015625,-40885208974.96479,32405217325.24993,52169899586.09486,0.00704193115234375,1.3498073042528199e-13
13500.0,0.0015163421630859375,-40885208974.96486,32405217325.25035,52169899586.09516,0.00734710693359375,1.4083038288141556e-13
13510.0,0.001522064208984375,-40885208974.965034,32405217325.250416,52169899586.095345,0.00753021240234375,1.443401743550957e-13
13520.0,0.0014438629150390625,-40885208974.965416,32405217325.250446,52169899586.095665,0.00785064697265625,1.5048230943403593e-13
13530.0,0.0012187957763671875,-40885208974.9663,32405217325.25071,52169899586.09652,0.00870513916015625,1.6686133631120991e-13
13540.0,0.0012340545654296875,-40885208974.96687,32405217325.250793,52169899586.097015,0.0092010498046875,1.7636702155242696e-13
13550.0,0.001323699951171875,-40885208974.96649,32405217325.250458,52169899586.09651,0.008697509765625,1.6671509499980659e-13
13560.0,0.001079559326171875,-40885208974.967026,32405217325.25067,52169899586.09706,0.009246826171875,1.77244469420847e-13
13570.0,0.0015163421630859375,-40885208974.96667,32405217325.250786,52169899586.096855,0.00904083251953125,1.7329595401295684e-13
13580.0,0.001373291015625,-40885208974.96695,32405217325.250652,52169899586.096985,0.0091705322265625,1.757820563068136e-13
13590.0,0.001255035400390625,-40885208974.96697,32405217325.25028,52169899586.09678,0.00896453857421875,1.7183354089892344e-13
13600.0,0.0009918212890625,-40885208974.967415,32405217325.250355,52169899586.097176,0.00936126708984375,1.794380890918971e-13
13610.0,0.001110076904296875,-40885208974.96685,32405217325.25038,52169899586.09675,0.00893402099609375,1.712485756533101e-13
13620.0,0.001224517822265625,-40885208974.966774,32405217325.250496,52169899586.096756,0.008941650390625,1.7139481696471343e-13
