time_s,hx,hy,hz,h_mag,dH_abs,dH_rel
1720.0,0.0007152557373046,-40885208974.96287,32405217325.24077,52169899586.08765,-0.00016021728515625,-3.071067539470122e-15
1730.0,0.000868797302246,-40885208974.96288,32405217325.24089,52169899586.08775,-5.340576171875e-05,-1.0236891798233739e-15
1740.0,0.0006999969482421,-40885208974.96215,32405217325.240597,52169899586.08698,-0.000823974609375,-1.5794061631560626e-14
1750.0,0.0007438659667968,-40885208974.962166,32405217325.24073,52169899586.08708,-0.00072479248046875,-1.3892924583317217e-14
1760.0,0.0004425048828125,-40885208974.96251,32405217325.240955,52169899586.08749,-0.0003204345703125,-6.142135078940244e-15
1770.0,0.0004997253417968,-40885208974.96221,32405217325.240635,52169899586.08705,-0.00075531005859375,-1.4477889828930574e-14
1780.0,0.0004558563232421,-40885208974.9624,32405217325.240685,52169899586.087234,-0.00057220458984375,-1.0968098355250435e-14
1790.0,0.0005073547363281,-40885208974.96234,32405217325.24085,52169899586.08729,-0.000518798828125,-9.944409175427061e-15
1800.0,0.0003948211669921,-40885208974.9623,32405217325.241062,52169899586.0874,-0.00040435791015625,-7.750789504376974e-15
1810.0,0.0003643035888671,-40885208974.96289,32405217325.24105,52169899586.087845,3.814697265625e-05,7.312065570166956e-16
1820.0,0.0001716613769531,-40885208974.96302,32405217325.24091,52169899586.08786,5.340576171875e-05,1.0236891798233739e-15
1830.0,4.57763671875e-05,-40885208974.96347,32405217325.241364,52169899586.08849,0.0006866455078125,1.3161718026300521e-14
1840.0,-4.1961669921875e-05,-40885208974.96304,32405217325.24118,52169899586.08805,0.000244140625,4.679721964906852e-15
1850.0,-9.918212890625e-05,-40885208974.96278,32405217325.24121,52169899586.08786,5.340576171875e-05,1.0236891798233739e-15
1860.0,-0.0002498626708984,-40885208974.96275,32405217325.241463,52169899586.088,0.00019073486328125,3.656032785083478e-15
1870.0,-1.1444091796875e-05,-40885208974.96336,32405217325.241886,52169899586.08874,0.0009307861328125,1.7841439991207374e-14
1880.0,0.00042724609375,-40885208974.96355,32405217325.241943,52169899586.08891,0.00110626220703125,2.1204990153484174e-14
1890.0,0.000192642211914,-40885208974.96367,32405217325.24192,52169899586.089,0.001190185546875,2.2813644578920904e-14
1900.0,0.0002593994140625,-40885208974.96336,32405217325.241585,52169899586.08855,0.00074005126953125,1.4185407206123895e-14
