time_s,x_num_m,y_num_m,z_num_m,r_num_m,x_ana_m,y_ana_m,z_ana_m,r_ana_m,r_error_norm_m,r_error_rel,energy_error_Jkg,energy_error_rel,h_error_m2s,h_error_rel
1070.0,2491353.1217784365,3948761.325941938,4982096.876037112,6827945.933358629,2491466.477763935,3948861.2010216117,4982222.887026805,6828136.999999999,196.73174759448364,2.8811921552611446e-05,-1959.9178262352943,6.714788054846949e-05,-1751519.5079803467,3.3573373175291665e-05
1080.0,2420061.21046608,3965828.251448625,5003629.976984961,6827942.803580968,2420175.4906830415,3965930.3442850243,5003758.786087252,6828137.0,200.186663057211,2.9317903705975877e-05,-1978.2505534626544,6.777597003340215e-05,-1767902.4973449707,3.388740462807268e-05
1090.0,2348466.2886811,3982398.582389584,5024536.53152234,6827939.640527931,2348581.4821158126,3982502.9276451333,5024668.182470324,6828137.0,203.68954774784518,2.9830911088609556e-05,-1996.577258296311,6.84038531877593e-05,-1784280.0935058594,3.420133270316319e-05
1100.0,2276577.3210391887,3998470.243400948,5044813.921191672,6827936.444159545,2276693.4160910835,3998576.8761082627,5044948.458185554,6828136.999999999,207.2409179347399,3.0351019309474888e-05,-2014.8962188214064,6.903147101777518e-05,-1800650.7575149536,3.4515127901789546e-05
1110.0,2204403.308977093,4014041.221527314,5064459.606275391,6827933.214402784,2204520.293455572,4014150.17711302,5064597.074012412,6828137.000000001,210.84133034857155,3.0878309903356e-05,-2033.206353817135,6.965878648022046e-05,-1817013.523109436,3.4828771702489684e-05
1120.0,2131953.289106419,4029109.5654874938,5083471.124869335,6827929.949480648,2132071.1507469085,4029220.8807822824,5083611.569818234,6828137.000000001,214.49299481321998,3.1413106505218035e-05,-2051.535788960755,7.028676317652351e-05,-1833393.5244979858,3.514274588132352e-05
1130.0,2059236.3338280031,4043673.389149735,5101846.097267448,6827926.651398519,2059355.0590622055,4043787.1001673397,5101989.564866251,6828137.0,218.19447442003982,3.195519867572075e-05,-2069.8480461612344,7.091415134689012e-05,-1849758.1631240845,3.545642558455807e-05
1140.0,1986261.5478675528,4057730.8674615896,5119582.2208265895,6827923.318630014,1986381.1229222985,4057847.011484145,5119728.75811367,6828137.0,221.94775105364764,3.250487666747865e-05,-2088.167113274336,7.154177282867067e-05,-1866128.8754577637,3.577022170947689e-05
1150.0,1913038.068592788,4071280.2393402406,5136677.273613248,6827919.950642536,1913158.4791318057,4071398.8543416685,5136826.928499774,6828137.0,225.75385164250002,3.306229087707233e-05,-2106.5000555589795,7.21698696815861e-05,-1882511.975189209,3.608425527778472e-05
1160.0,1839575.0649732377,4084319.8082502135,5153129.115132371,6827916.548476649,1839696.2956351324,4084440.9319623085,5153281.935224023,6828137.000000001,229.61229807554264,3.362737128378394e-05,-2124.8271087519825,7.279776477092923e-05,-1898889.7999725342,3.6398187735142366e-05
1170.0,1765881.7356865415,4096847.9408959774,5168935.684677875,6827913.112188178,1766003.7703685937,4096971.6113943374,5169091.718014084,6828137.0,233.52357010960242,3.42001881493594e-05,-2143.1454248838127,7.342536052367155e-05,-1915259.8046722412,3.671197029603332e-05
1180.0,1691967.308211525,4108863.067881392,5184095.002164579,6827909.641619754,1692090.130108768,4108989.3237163634,5184254.297383804,6828137.0,237.4883600823751,3.478084286861484e-05,-2161.4558782950044,7.405268689520863e-05,-1931622.770500183,3.702561793483667e-05
1190.0,1617841.0374982574,4120363.6834289655,5198605.167774135,6827906.135613003,1617964.6293172536,4120492.564233759,5198767.774881042,6828136.999999999,241.50832445996951,3.536957803570279e-05,-2179.7765337973833,7.468036279609393e-05,-1947994.840789795,3.73394400892465e-05
1200.0,1543512.2055276034,4131348.3473352985,5212464.364422066,6827902.594941782,1543636.548981941,4131479.8926670696,5212630.333325375,6828136.999999999,245.58327673699222,3.5966366336380225e-05,-2198.0924896523356,7.530787768443075e-05,-1964362.6986236572,3.7653181498709894e-05
1210.0,1468990.1193876874,4141815.683315109,5225670.855668528,6827899.019258933,1469115.1954549795,4141949.9333323403,5225840.237035619,6828137.0,249.71411104205683,3.6571338718314647e-05,-2216.4080893322825,7.593538037001275e-05,-1980730.225364685,3.79669165617391e-05
1220.0,1394284.1104095085,4151764.379877341,5238222.986823604,6827895.408267903,1394409.8992875598,4151901.37531336,5238395.832047145,6828137.000000001,253.90167906522032,3.7184619913926786e-05,-2234.72688517347,7.656299255786586e-05,-1997100.5953979492,3.828070612539525e-05
1230.0,1319403.5331343866,4161193.190924685,5250119.185703784,6827891.76243593,1319530.0140616742,4161332.9726257953,5250295.546318966,6828137.000000001,258.14611273482734,3.780622924449631e-05,-2253.0394448898733,7.719039109259715e-05,-2013465.3795394897,3.8594388617890326e-05
1240.0,1244357.7635707736,4170100.9341367823,5261357.96059198,6827888.080082444,1244484.915218981,4170243.544373201,5261537.8899305705,6828136.999999999,262.4495914624713,3.843648589102289e-05,-2271.3731345944107,7.781851355253603e-05,-2029849.033050537,3.890843280112374e-05
1250.0,1169156.1990779852,4178486.4944599904,5271937.904640688,6827884.3628619155,1169283.9988869429,4178631.9748948733,5272121.455268471,6828137.000000001,266.81113369355097,3.90752461020555e-05,-2289.698366422206,7.84463462408888e-05,-2046225.1149749756,3.922233185111622e-05
1260.0,1093808.2561188291,4186348.820870312,5281857.691787608,6827880.6102224635,1093936.6807023701,4186497.2139055342,5282044.917202435,6828137.0,271.23186117689977,3.9722674160887485e-05,-2308.023357372731,7.90741706766516e-05,-2062600.968208313,3.953622651752539e-05
1270.0,1018323.3695837348,4193686.928060745,5291116.07888468,6827876.821960097,1018452.394632528,4193838.276626838,5291307.033251416,6828137.0,275.7125710773526,4.0378886814566346e-05,-2326.3504510186613,7.970206715193464e-05,-2078978.6869277954,3.985015694183632e-05
1280.0,942710.9916422868,4200499.896795648,5299711.906145192,6827872.998590449,942840.591793934,4200654.243910672,5299906.643739107,6828137.0,280.25338839546737,4.1043902369777784e-05,-2344.669763009995,8.032969702338036e-05,-2095349.43800354,4.0163953809368525e-05
1290.0,866980.5901961373,4206786.872455409,5307644.095307485,6827869.138793773,867110.7392690248,4206944.262354236,5307842.671939147,6828137.0,284.8561743553582,4.171799340806404e-05,-2363.0028686746955,8.095779947378789e-05,-2111732.501724243,4.047798668741736e-05
1300.0,791141.6482418226,4212547.067509662,5314911.652755578,6827865.243263379,791272.3189208141,4212707.544406899,5315114.124209927,6828137.0,289.52089859147014,4.240115548230361e-05,-2381.3369940817356,8.158593686113812e-05,-2128116.4627685547,4.0792036765491786e-05
1310.0,715203.6623445182,4217779.760282207,5321513.667960757,6827861.312531941,715334.8262057018,4217943.3684688015,5321720.090119013,6828137.0,294.24769263323014,4.309340785535354e-05,-2399.6621892228723,8.221376829258544e-05,-2144492.429374695,4.110593360504684e-05
1320.0,639176.1413566432,4222484.294365664,5327449.312742899,6827857.345880115,639307.7689845876,4222651.078981206,5327659.7425571205,6828137.0,299.0378690616623,4.3794942758421854e-05,-2417.9899912178516,8.284168903630295e-05,-2160870.7113342285,4.1419874825622585e-05
1330.0,563068.6055140999,4226660.08032759,5332717.843423443,6827853.343966696,563200.666332417,4226830.086508577,5332932.337841689,6828137.0,303.8914555673915,4.4505764246878986e-05,-2436.308449637145,8.346928966389332e-05,-2177240.629257202,4.173365572316486e-05
1340.0,486890.5850010308,4230306.594334439,5337318.599088929,6827849.306480972,487023.0473463384,4230479.86781238,5337537.215809987,6828137.0,308.8093939768648,4.522601025387522e-05,-2454.6222717501223,8.409673144903707e-05,-2193606.389579773,4.204735692723573e-05
1350.0,410651.6188007694,4233423.3781097885,5341251.00153841,6827845.231973646,410784.4499525952,4233599.9659166,5341473.799901774,6828136.999999999,313.79368879521246,4.5955974344863394e-05,-2472.955708451569,8.47248452409486e-05,-2209989.663482666,4.2361393834086453e-05
1360.0,334361.25374742906,4236010.041290215,5344514.558255809,6827841.121564515,334494.4197123235,4236189.990164953,5344741.597231485,6828137.0,318.8439558806018,4.669560026118424e-05,-2491.2891520299017,8.53529592684661e-05,-2226372.9288024902,4.26754305764157e-05
1370.0,258029.04304424356,4238066.259123745,5347108.859506078,6827836.975147097,258162.5086263766,4238249.616269799,5347340.198649946,6828137.0,323.9609607783304,4.744500011911454e-05,-2509.6240409724414,8.598112281496946e-05,-2242757.4708862305,4.298949179193592e-05
1380.0,181664.54518785185,4239591.773706131,5349033.579895054,6827832.793317357,181798.2739393597,4239778.586352745,5349269.2787956,6828137.000000001,329.1448247101701,4.820419167192604e-05,-2527.949880540371,8.660897632483902e-05,-2259133.911201477,4.3303397711613997e-05
1390.0,105277.32269654144,4240586.392558651,5350288.476575037,6827828.575030233,105411.27694299864,4240776.708976936,5350528.596135246,6828137.000000001,334.3971925826263,4.897341582083462e-05,-2546.284313708544,8.723712425625773e-05,-2275518.01587677,4.361745054282735e-05
1400.0,28876.9410198146,4241049.990760845,5350873.391935647,6827824.32099568,29011.081779010863,4241243.859171019,5351117.99299428,6828137.0,339.7180914008399,4.975267652081965e-05,-2564.615049831569,8.786514552484262e-05,-2291898.8015289307,4.393143975453679e-05
1410.0,-47527.03274675836,4240982.510054071,5350788.252472705,6827820.032208388,-47392.745758395584,4241179.978444798,5351037.395576437,6828136.999999999,345.1072973971504,5.054194100047354e-05,-2582.925008825958,8.849245495738358e-05,-2308261.004890442,4.424507277827597e-05
1420.0,-123925.03101629412,4240383.95685041,5350033.066276327,6827815.70673058,-123790.63942021469,4240585.074796548,5350286.813973032,6828137.000000001,350.56728731954877,5.134157198655339e-05,-2601.2473357394338,8.912018812174758e-05,-2324634.2450256348,4.455891735645103e-05
1430.0,-200307.48692664137,4239254.40609844,5348607.927908081,6827811.345916426,-200173.03370040125,4239459.222712018,5348866.342161691,6828136.999999999,356.0975171390021,5.215148980446674e-05,-2619.5589608214796,8.974755463538321e-05,-2340997.9061279297,4.487257832237133e-05
1440.0,-276664.8354754694,4237593.9975002175,5346513.013628072,6827806.948335086,-276530.36503352737,4237802.563155109,5346776.157994593,6828137.0,361.6999997067732,5.2971989241981115e-05,-2637.8845136910677,9.03753983228073e-05,-2357373.9976730347,4.51864775567741e-05
1450.0,-352987.51482264604,4235402.938630297,5343748.585330193,6827802.514821094,-352853.07299221144,4235615.303550216,5344016.523176193,6828137.000000001,367.3746783629963,5.3803062001098726e-05,-2656.209960632026,9.100323838105731e-05,-2373749.9786605835,4.550037467199403e-05
1460.0,-429265.9674142802,4232681.502938574,5340314.988022345,6827798.045299418,-429131.60148413875,4232897.717756265,5340587.783230463,6828137.000000001,373.1223340191416,5.4644822448515834e-05,-2674.536898329854,9.163112951347117e-05,-2390127.2758102417,4.5814297015595053e-05
1470.0,-505490.6412401349,4229430.030658339,5336212.650972148,6827793.540303571,-505356.3999485484,4229650.146032416,5336490.367457624,6828137.0,378.9431996706177,5.549730470706983e-05,-2692.856595031917,9.225877256532157e-05,-2406498.086112976,4.612809501839856e-05
1480.0,-581651.9909143086,4225648.927681263,5331442.086287384,6827788.999228429,-581517.9245520191,4225872.994995471,5331724.7888803985,6828137.000000001,384.8385465247765,5.636069494867728e-05,-2711.179867181927,9.288653811401772e-05,-2422872.0752334595,4.64419539532294e-05
1490.0,-657740.4790582946,4221338.667125994,5326003.890895263,6827784.422943975,-657606.6393834271,4221566.737568951,5326291.6441797735,6828137.0,390.8083139668257,5.723498429613022e-05,-2729.4923856034875,9.351393523396461e-05,-2439236.4382476807,4.675562837349658e-05
1500.0,-733746.5772007423,4216499.787114793,5319898.743737127,6827779.81029769,-733613.0176478971,4216731.912923895,5320191.613620297,6828137.0,396.85427284508086,5.8120432095179237e-05,-2747.8144824951887,9.414166051765399e-05,-2455609.344215393,4.7069466546302215e-05
1510.0,-809660.7673518298,4211132.893283728,5313127.40893548,6827775.162281369,-809527.5428596215,4211369.12641134,5313425.4609648995,6828137.0,402.97626251059137,5.901701481833059e-05,-2766.129898354411,9.476915690543519e-05,-2471976.2632751465,4.738318996121097e-05
1520.0,-885473.5427792217,4205238.656161234,5305690.732486658,6827770.477910746,-885340.7100333793,4205479.049486537,5305994.033379268,6828136.999999999,409.17590432072,5.992496991796153e-05,-2784.4562404751778,9.539702763304592e-05,-2488352.9294052124,4.7697100209339376e-05
1530.0,-961175.4096045936,4198817.813348208,5297589.645011448,6827765.757892643,-961043.0268746298,4199062.419624878,5297898.261325779,6828137.0,415.45330333332305,6.0844312780092586e-05,-2802.7822725847363,9.602488773949936e-05,-2504729.301574707,4.801100482279006e-05
1540.0,-1036756.8876518544,4191871.167665053,5288825.159417057,6827761.001769028,-1036625.0149680035,4192120.0402295548,5289139.158446991,6828137.0,421.8096121555453,6.177521220730418e-05,-2821.116752907634,9.665303728646531e-05,-2521113.2061462402,4.832505381838631e-05
1550.0,-1112208.5119791962,4184399.588598664,5279398.372722893,6827756.210432002,-1112077.210964063,4184652.7805309724,5279717.821438735,6828136.999999999,428.24478188817,6.271766103816753e-05,-2839.4454270228744,9.728098790951058e-05,-2537491.9050216675,4.863900303046475e-05
1560.0,-1187520.833810274,4176404.011034093,5269310.46446039,6827751.384239681,-1187390.1677641682,4176661.575477917,5269635.429912805,6828137.0,434.75924784955504,6.367172302628887e-05,-2857.7632517032325,9.790856682485069e-05,-2553860.891441345,4.895276607282036e-05
1570.0,-1262684.4216410632,4167885.434986847,5258562.696335122,6827746.522764142,-1262554.4557033246,4168147.425620489,5258893.246249251,6828137.000000001,441.35414671106173,6.463756464040802e-05,-2876.0787033587694,9.853606443903362e-05,-2570227.7398757935,4.92664881339733e-05
1580.0,-1337689.8626201628,4158844.926239367,5247156.41302984,6827741.626033008,-1337560.6637308302,4159111.3969848305,5247492.615438333,6828137.0,448.0302117812942,6.561529327564666e-05,-2894.3925453983247,9.916350690687308e-05,-2586593.1324157715,4.958018228833551e-05
1590.0,-1412527.7636739975,4149283.615976051,5235093.041744094,6827736.69415236,-1412399.4005886023,4149554.6209396548,5235434.964912114,6828136.999999999,454.78810980333276,6.660500657841704e-05,-2912.7042759023607,9.979087703232504e-05,-2602956.620399475,4.9893839935894205e-05
1600.0,-1487188.7524443655,4139202.6999662714,5222374.091163324,6827731.726192752,-1487061.2959870186,4139478.294054589,5222721.804365738,6828136.999999999,461.62941973835785,6.760693579205542e-05,-2931.0311734229326,0.00010041876678824364,-2619333.643913269,5.0207757034404364e-05
1610.0,-1561663.479102701,4128603.4402673454,5209001.153607584,6827726.723239269,-1561537.0017781453,4128883.6779503534,5209354.725568406,6828137.0,468.55395002540877,6.862105286191662e-05,-2949.356140445918,0.00010104659040423556,-2635708.9244155884,5.052164072262453e-05
1620.0,-1635942.6170646888,4117487.163628392,5194975.903017667,6827721.686031679,-1635817.1931261795,4117772.0991408024,5195335.402164073,6828136.999999999,475.56182232194425,6.964737560508003e-05,-2967.6680627912283,0.00010167396710227684,-2652072.5300598145,5.083530062551673e-05
1630.0,-1710016.8637838557,4105855.2604743983,5180300.093673323,6827716.6135467505,-1709892.5696749801,4106144.9488668377,5180665.589461904,6828137.000000001,482.65470233443733,7.068614796897562e-05,-2985.9860501289368,0.00010230155159034872,-2668441.5372314453,5.1149064065648715e-05
1640.0,-1783876.9426800157,4093709.1867207615,5164975.562482614,6827711.506288908,-1783753.8567125327,4094003.6829222078,5165347.12421649,6828137.0,489.83292063592154,7.173741836696035e-05,-3004.303163290024,0.00010292910612864079,-2684809.7449188232,5.146281218115368e-05
1650.0,-1857513.6039549003,4081050.4626366952,5149004.227547904,6827706.364715085,-1857391.8063321991,4081349.821471245,5149381.924397883,6828137.0,497.09685495189433,7.280124211800296e-05,-3022.6133504100144,0.00010355642337689242,-2701171.7450790405,5.177644130990177e-05
