time_s,x_num_m,y_num_m,z_num_m,x_ana_m,y_ana_m,z_ana_m,error_m,rel_error
1640.0,-1783753.856712524,4094003.6829222003,-5165347.124216479,-1783753.8567125327,4094003.6829222078,-5165347.12421649,1.5956969643645396e-08,2.3369433922672315e-15
1650.0,-1857391.806332197,4081349.8214712515,-5149381.92439789,-1857391.8063321991,4081349.821471245,-5149381.924397883,1.011943156463128e-08,1.4820194094862597e-15
1660.0,-1930797.1985906279,4068184.9488585484,-5132771.98895148,-1930797.1985906204,4068184.9488585214,-5132771.988951448,4.228040375864568e-08,6.192084862773796e-15
1670.0,-2003960.8426621072,4054510.7134104883,-5115519.397547586,-2003960.8426621095,4054510.7134104837,-5115519.397547581,6.984919309616089e-09,1.0229612132293316e-15
1680.0,-2076873.5779893994,4040328.827229074,-5097626.310321331,-2076873.5779894039,4040328.8272290714,-5097626.310321329,5.553877186903992e-09,8.133810418425982e-16
1690.0,-2149526.2754306137,4025641.065977349,-5079094.967601917,-2149526.2754306193,4025641.0659773485,-5079094.967601918,5.6841204016160695e-09,8.324555294681506e-16
1700.0,-2221909.838402277,4010449.2686571754,-5059927.689632243,-2221909.838402287,4010449.268657183,-5059927.689632254,1.6892661477641253e-08,2.47397811110721e-15
1710.0,-2294015.204018294,3994755.337378994,-5040126.87627842,-2294015.2040182957,3994755.337378987,-5040126.876278413,9.734437316826952e-09,1.4256359116442671e-15
1720.0,-2365833.3442246392,3978561.2371235928,-5019695.006729196,-2365833.3442246304,3978561.237123566,-5019695.006729164,4.225475284094239e-08,6.188328213236259e-15
1730.0,-2437355.26692973,3961868.995496092,-4998634.639185561,-2437355.266929733,3961868.995496087,-4998634.639185555,8.251539034149307e-09,1.2084612587810272e-15
1740.0,-2508572.0171303763,3944680.7024722127,-4976948.410540619,-2508572.017130381,3944680.70247221,-4976948.410540617,5.741057920240775e-09,8.407941903100032e-16
1750.0,-2579474.678032896,3926998.510136409,-4954639.036049194,-2579474.678032902,3926998.510136408,-4954639.036049194,6.212696462928473e-09,9.098669905024568e-16
1760.0,-2650054.372169609,3908824.632412512,-4931709.3089879835,-2650054.372169621,3908824.632412518,-4931709.308987993,1.6090602188530374e-08,2.3565142568947245e-15
1770.0,-2720302.262510366,3890161.3447865434,-4908162.100305843,-2720302.262510367,3890161.344786536,-4908162.100305835,1.1301283817283434e-08,1.6551050187310877e-15
1780.0,-2790209.5535689485,3871010.984021744,-4884000.358264234,-2790209.553568937,3871010.984021717,-4884000.358264201,4.390324159153547e-08,6.42975405905527e-15
1790.0,-2859767.4925043345,3851375.947866001,-4859227.108068093,-2859767.4925043373,3851375.947865996,-4859227.108068088,7.465118328985478e-09,1.0932877194739176e-15
1800.0,-2928967.3702167,3831258.6947517754,-4833845.451487235,-2928967.370216705,3831258.6947517716,-4833845.451487231,7.34801117240428e-09,1.0761370447611522e-15
1810.0,-2997800.522437723,3810661.743488101,-4807858.566467749,-2997800.5224377285,3810661.7434880994,-4807858.566467749,5.759912019992704e-09,8.435554266109048e-16
1820.0,-3066258.3308154778,3789587.6729453118,-4781269.706734229,-3066258.3308154903,3789587.672945317,-4781269.706734237,1.5955270919028497e-08,2.3366946092365306e-15
1830.0,-3134332.2239935175,3768039.121732163,-4754082.201382397,-3134332.2239935203,3768039.1217321544,-4754082.201382387,1.2837395772421939e-08,1.8800729646200626e-15
1840.0,-3202013.6786840046,3746018.787865392,-4726299.454462192,-3202013.6786839906,3746018.787865365,-4726299.45446216,4.3900771995606557e-08,6.429392379737922e-15
1850.0,-3269294.220734894,3723529.428431919,-4697924.94455158,-3269294.220734898,3723529.428431913,-4697924.944551574,9.243112635463107e-09,1.3536800206942401e-15
1860.0,-3336165.426191056,3700573.8592437753,-4668962.2243211735,-3336165.4261910627,3700573.8592437697,-4668962.224321168,1.0244548320770264e-08,1.500343112736353e-15
1870.0,-3402618.922348864,3677154.9544853633,-4639414.92008919,-3402618.9223488714,3677154.9544853605,-4639414.920089188,8.172322425425167e-09,1.1968597621027767e-15
1880.0,-3468646.3888045843,3653275.6463536853,-4609286.731367532,-3468646.3888045987,3653275.646353689,-4609286.731367539,1.6271514082007247e-08,2.383009316012149e-15
1890.0,-3534239.558496161,3628938.9246912254,-4578581.430398599,-3534239.558496162,3628938.9246912175,-4578581.430398591,1.1566786419948769e-08,1.6939886267584802e-15
1900.0,-3599390.2187382397,3604147.8366115354,-4547302.8616828965,-3599390.2187382244,3604147.83661151,-4547302.861682866,4.285602034942634e-08,6.2763855425610734e-15
1910.0,-3664090.212250459,3578905.4861177276,-4515454.941497688,-3664090.212250464,3578905.4861177206,-4515454.941497681,1.1425320195392982e-08,1.6732704975592876e-15
1920.0,-3728331.438178916,3553215.0337139596,-4483041.657406819,-3728331.438178921,3553215.033713955,-4483041.657406814,8.34300781934006e-09,1.2218571213993012e-15
1930.0,-3792105.8531102776,3527079.6960095456,-4450067.067761222,-3792105.853110286,3527079.696009543,-4450067.06776122,9.029507371441143e-09,1.3223969248773338e-15
1940.0,-3855405.4720789553,3500502.7453163075,-4416535.301190906,-3855405.4720789692,3500502.7453163117,-4416535.301190913,1.5975643692918534e-08,2.3396782596656355e-15
1950.0,-3918222.3695668876,3473487.5092388703,-4382450.556088035,-3918222.3695668885,3473487.5092388615,-4382450.556088026,1.2879554821121814e-08,1.8862472766908184e-15
1960.0,-3980548.6804957963,3446037.3702579625,-4347817.100081183,-3980548.680495779,3446037.3702579364,-4347817.100081151,4.449198047428361e-08,6.51597653566172e-15
1970.0,-4042376.601211955,3418155.765306917,-4312639.269501015,-4042376.6012119576,3418155.7653069105,-4312639.269501008,9.633675620694273e-09,1.4108790759022957e-15
1980.0,-4103698.390463393,3389846.185341466,-4276921.468837499,-4103698.3904633992,3389846.185341461,-4276921.468837493,9.700966373085817e-09,1.4207339971482438e-15
1990.0,-4164506.370368963,3361112.174902487,-4240668.170188229,-4164506.370368972,3361112.1749024834,-4240668.170188226,9.998171848051198e-09,1.4642605806021757e-15
2000.0,-4224792.927379758,3331957.331672286,-4203883.9126985995,-4224792.927379773,3331957.331672289,-4203883.912698605,1.6157842774779976e-08,2.3663618311671214e-15
2010.0,-4284550.513232392,3302385.3060241593,-4166573.301993487,-4284550.513232393,3302385.3060241495,-4166573.301993476,1.4532810574702206e-08,2.128371263596821e-15
2020.0,-4343771.645894013,3272399.800565281,-4128741.00960052,-4343771.645893992,3272399.800565256,-4128741.00960049,4.4802811319599835e-08,6.561498593188718e-15
2030.0,-4402448.910499116,3242004.569673122,-4090391.7723651873,-4402448.91049912,3242004.569673115,-4090391.77236518,1.0870972210475013e-08,1.5920846653303842e-15
2040.0,-4460574.960278081,3211203.4190254947,-4051530.391857899,-4460574.960278086,3211203.4190254877,-4051530.391857892,1.1349150544920882e-08,1.6621152365456173e-15
2050.0,-4518142.517476824,3180000.2051238976,-4012161.733772598,-4518142.517476832,3180000.2051238935,-4012161.7337725945,9.324860011460626e-09,1.365652155406464e-15
2060.0,-4575144.374268136,3148398.8348107417,-3972290.7273176527,-4575144.374268153,3148398.834810743,-3972290.7273176564,1.7229467630386353e-08,2.5233043259656847e-15
2070.0,-4631573.3936541565,3116403.264780195,-3931922.3645986957,-4631573.393654158,3116403.2647801847,-3931922.364598684,1.5618754393652474e-08,2.2874108111264426e-15
2080.0,-4687422.5103598945,3084017.5010827268,-3891061.6999935117,-4687422.510359871,3084017.501082702,-3891061.699993482,4.51595425845439e-08,6.6137428971539235e-15
2090.0,-4742684.731717854,3051245.598623528,-3849713.849519206,-4742684.731717857,3051245.59862352,-3849713.8495191974,1.2196414967727656e-08,1.786199510602622e-15
2100.0,-4797353.138543725,3018091.6606549253,-3807883.990191786,-4797353.138543729,3018091.660654919,-3807883.99019178,9.336479779222711e-09,1.367353903300814e-15
2110.0,-4851420.886002489,2984559.838262473,-3765577.359377775,-4851420.886002497,2984559.8382624676,-3765577.3593777698,1.0391657056483159e-08,1.521887603673324e-15
2120.0,-4904881.20446555,2950654.329845293,-3722799.25413856,-4904881.204465568,2950654.329845293,-3722799.2541385614,1.7750187360258697e-08,2.599565205012538e-15
2130.0,-4957727.400358354,2916379.380590414,-3679555.030567177,-4957727.400358352,2916379.380590405,-3679555.030567167,1.3969838619232178e-08,2.0459224264586633e-15
2140.0,-5009952.856998376,2881739.2819411973,-3635850.1031176266,-5009952.85699835,2881739.281941173,-3635850.1031175973,4.611927820317728e-08,6.7542988963427765e-15
2150.0,-5061551.035423586,2846738.371060024,-3591689.943926959,-5061551.035423589,2846738.3710600156,-3591689.9439269486,1.3528241819081781e-08,1.981249324534903e-15
2160.0,-5112515.475211346,2811381.0302853608,-3547080.0821302566,-5112515.475211349,2811381.030285354,-3547080.082130248,1.1529231819454532e-08,1.6884886491666075e-15
2170.0,-5162839.795287051,2775671.6865829206,-3502026.103168176,-5162839.795287059,2775671.686582915,-3502026.1031681695,1.1368240803232139e-08,1.6649110589363012e-15
2180.0,-5212517.694723213,2739614.810991452,-3456533.6480877046,-5212517.694723229,2739614.810991452,-3456533.6480877055,1.5859851954436305e-08,2.322720231658548e-15
2190.0,-5261542.9535283875,2703214.918062946,-3410608.412835878,-5261542.953528386,2703214.9180629356,-3410608.4128358657,1.596885565620125e-08,2.3386841324655978e-15
2200.0,-5309909.433425869,2666476.565297332,-3364256.1475465456,-5309909.433425842,2666476.5652973084,-3364256.1475465163,4.641220611320044e-08,6.797199018297442e-15
2210.0,-5357611.07862225,2629404.3525718627,-3317482.6558204307,-5357611.07862225,2629404.3525718544,-3317482.655820421,1.2879554821121814e-08,1.8862472766908184e-15
2220.0,-5404641.9165658355,2592002.921565269,-3270293.793998598,-5404641.916565838,2592002.921565261,-3270293.793998589,1.2538313882272932e-08,1.8362715748487374e-15
2230.0,-5450996.058694188,2554276.9551764675,-3222695.4704290424,-5450996.058694196,2554276.95517646,-3222695.4704290335,1.4284496801139756e-08,2.092005008267959e-15
2240.0,-5496667.701171548,2516231.1769382944,-3174693.644727006,-5496667.701171565,2516231.176938293,-3174693.644727005,1.6847674283315933e-08,2.4673896091006865e-15
2250.0,-5541651.125615529,2477870.3504261,-3126294.3270288114,-5541651.125615528,2477870.350426089,-3126294.3270287984,1.7197975248675223e-08,2.5186921774819725e-15
2260.0,-5585940.699812995,2439199.2786612725,-3077503.577239293,-5585940.699812965,2439199.2786612497,-3077503.577239266,4.684700670848841e-08,6.860876796773177e-15
2270.0,-5629530.878425267,2400222.803509873,-3028327.504273068,-5629530.8784252675,2400222.803509864,-3028327.504273058,1.3568254452509307e-08,1.9871092880106693e-15
2280.0,-5672416.203682626,2360945.805076495,-2978772.2652897714,-5672416.203682629,2360945.8050764855,-2978772.265289761,1.4337528793458503e-08,2.0997716937223876e-15
2290.0,-5714591.306067397,2321373.2010931186,-2928844.0649229884,-5714591.3060674025,2321373.2010931117,-2928844.0649229805,1.1944915483128894e-08,1.7493666988709942e-15
2300.0,-5756050.904986388,2281509.946303448,-2878549.154503474,-5756050.904986405,2281509.9463034444,-2878549.1545034708,1.7479364181983713e-08,2.5599023836199703e-15
2310.0,-5796789.809432067,2241361.0318425465,-2827893.831276455,-5796789.809432062,2241361.0318425363,-2827893.831276443,1.652933596568075e-08,2.420768060992442e-15
2320.0,-5836802.918632412,2200931.4846118763,-2776884.4376131212,-5836802.91863238,2200931.4846118544,-2776884.4376130947,4.739233292971523e-08,6.9407413661611115e-15
2330.0,-5876085.222689574,2160226.3666499043,-2725527.3602165296,-5876085.222689574,2160226.3666498936,-2725527.3602165175,1.6164551449669323e-08,2.367344335602716e-15
2340.0,-5914631.803207348,2119250.7744983803,-2673829.0293220473,-5914631.803207349,2119250.7744983714,-2673829.0293220375,1.322018873559161e-08,1.9361340780935723e-15
2350.0,-5952437.833906715,2078009.8385641098,-2621795.9178921063,-5952437.833906721,2078009.8385641016,-2621795.917892097,1.3987290017190939e-08,2.0484782331096956e-15
2360.0,-5989498.581230263,2036508.7224766512,-2569434.5408058222,-5989498.581230281,2036508.7224766458,-2569434.5408058157,1.960345530863085e-08,2.8709815442529713e-15
2370.0,-6025809.404934884,1994752.6224418012,-2516751.454043292,-6025809.404934879,1994752.6224417898,-2516751.454043278,1.8627906626993428e-08,2.7281096772067442e-15
2380.0,-6061365.75867265,1952746.7665909599,-2463753.253864702,-6061365.758672616,1952746.766590938,-2463753.253864675,4.8296506642668415e-08,7.073160166919383e-15
2390.0,-6096163.190560062,1910496.4143265411,-2410446.5759844375,-6096163.1905600615,1910496.414326531,-2410446.575984426,1.5382689106426136e-08,2.252838381307542e-15
2400.0,-6130197.343735669,1868006.8556635317,-2356838.094740339,-6130197.343735671,1868006.8556635217,-2356838.0947403274,1.5467036217676824e-08,2.265191254609687e-15
2410.0,-6163463.9569052765,1825283.4105670517,-2302934.522257911,-6163463.956905283,1825283.410567042,-2302934.5222579,1.621812094679847e-08,2.3751897401587684e-15
2420.0,-6195958.864875652,1782331.42828631,-2248742.6076099817,-6195958.864875669,1782331.4282863047,-2248742.6076099765,1.8328667249547458e-08,2.6842852229747966e-15
2430.0,-6227677.999076044,1739156.2866848498,-2194269.135971686,-6227677.9990760395,1739156.2866848377,-2194269.135971672,1.9063697653318495e-08,2.7919325071126274e-15
2440.0,-6258617.388067486,1695763.391567174,-2139520.927770875,-6258617.38806745,1695763.391567153,-2139520.927770849,4.879954776179577e-08,7.146831963359224e-15
2450.0,-6288773.15804006,1652158.1760019078,-2084504.8378341605,-6288773.158040058,1652158.176001897,-2084504.837834148,1.6620911934948292e-08,2.4341796210222925e-15
2460.0,-6318141.533298144,1608346.099641604,-2029227.7545287258,-6318141.533298145,1608346.0996415932,-2029227.7545287127,1.7047591980533188e-08,2.4966681219977263e-15
2470.0,-6346718.836732852,1564332.6480390783,-1973696.598899751,-6346718.836732857,1564332.648039069,-1973696.5988997403,1.493749668108806e-08,2.187638689892728e-15
2480.0,-6374501.4902825905,1520123.3319606243,-1917918.32380391,-6374501.490282607,1520123.331960617,-1917918.3238039021,1.9894421405656246e-08,2.9135943531385274e-15
2490.0,-6401486.015381071,1475723.6866960353,-1861899.9130388326,-6401486.015381065,1475723.6866960225,-1861899.9130388172,2.0768963246232538e-08,3.0416734822737943e-15
2500.0,-6427669.033392737,1431139.2713655236,-1805648.3804686535,-6427669.0333926985,1431139.2713655047,-1805648.3804686305,4.842541562928394e-08,7.092039253061844e-15
2510.0,-6453047.266035807,1386375.668223686,-1749170.7691458375,-6453047.2660358045,1386375.6682236746,-1749170.7691458235,1.8251605888145055e-08,2.67299936837018e-15
2520.0,-6477617.535792964,1341438.481960623,-1692474.1504294092,-6477617.535792964,1341438.481960611,-1692474.1504293946,1.9019570311912636e-08,2.7854699330011447e-15
2530.0,-6501376.766308888,1296333.339000123,-1635565.6230994847,-6501376.766308891,1296333.339000113,-1635565.6230994721,1.631310587339416e-08,2.3891005516430265e-15
2540.0,-6524321.9827756,1251065.8867952374,-1578452.312468504,-6524321.9827756155,1251065.8867952288,-1578452.3124684936,2.084842082627456e-08,3.053310269883946e-15
2550.0,-6546450.312304947,1205641.7931211838,-1521141.3694891026,-6546450.312304939,1205641.793121172,-1521141.3694890887,1.9651789074772216e-08,2.8780601611789886e-15
2560.0,-6567758.984288189,1160066.7453656835,-1463639.9698587358,-6567758.9842881495,1160066.745365665,-1463639.9698587132,4.8768989181460905e-08,7.142356572731464e-15
2570.0,-6588245.330742915,1114346.4498168668,-1405955.3131212406,-6588245.3307429105,1114346.4498168542,-1405955.3131212255,2.0218764283102454e-08,2.9610952860351886e-15
2580.0,-6607906.786647319,1068486.6309488523,-1348094.6217654608,-6607906.786647317,1068486.630948841,-1348094.6217654473,1.762760172667699e-08,2.5816121918287505e-15
2590.0,-6626740.890261044,1022493.0307049473,-1290065.1403208708,-6626740.890261046,1022493.0307049359,-1290065.1403208573,1.777612790151163e-08,2.6033642707390946e-15
2600.0,-6644745.283433571,976371.4077787502,-1231874.1344505528,-6644745.283433586,976371.4077787413,-1231874.1344505425,2.0131437407077556e-08,2.9483060177435745e-15
2610.0,-6661917.711899501,930127.5368931269,-1173528.890041492,-6661917.711899492,930127.5368931141,-1173528.890041476,2.239172379844664e-08,3.2793313605814644e-15
2620.0,-6678256.025560677,883767.2080771622,-1115036.7122923143,-6678256.025560634,883767.208077144,-1115036.7122922917,5.1722477227017636e-08,7.574903260877401e-15
2630.0,-6693758.178755408,837296.2259412124,-1056404.924798633,-6693758.178755403,837296.2259412009,-1056404.9247986185,1.9298626862446117e-08,2.8263385550767534e-15
2640.0,-6708422.230514841,790720.4089501655,-997640.8686361292,-6708422.230514838,790720.4089501534,-997640.8686361142,1.9491485160604794e-08,2.8545831989904116e-15
2650.0,-6722246.344805654,744045.5886948849,-938751.9014413438,-6722246.344805655,744045.5886948722,-938751.9014413283,2.0040349042442923e-08,2.9349658687930432e-15
2660.0,-6735228.790760108,697277.6091620815,-879745.3964904854,-6735228.790760121,697277.6091620711,-879745.3964904728,2.0866939042354408e-08,3.056022315069895e-15
2670.0,-6747367.942892789,650422.3260026106,-820628.7417762494,-6747367.942892779,650422.3260025971,-820628.7417762331,2.3514742353842776e-08,3.443800608254166e-15
2680.0,-6758662.281304003,603485.6057982941,-761409.3390827792,-6758662.28130396,603485.6057982786,-761409.3390827603,4.934719023872337e-08,7.227035754953859e-15
2690.0,-6769110.391870097,556473.3253273887,-702094.6030589172,-6769110.391870092,556473.325327376,-702094.6030589016,2.0870835520486654e-08,3.0565929653266556e-15
2700.0,-6778710.966420755,509391.3708287992,-642691.9602898725,-6778710.966420751,509391.3708287859,-642691.9602898563,2.1293266168863595e-08,3.118459130047273e-15
2710.0,-6787462.802902459,462245.6372650512,-583208.8483673253,-6787462.802902459,462245.63726503914,-583208.8483673106,1.8982570430722663e-08,2.7800511956222705e-15
2720.0,-6795364.8055291725,415042.02758422116,-523652.7149582129,-6795364.805529185,415042.02758420917,-523652.714958198,2.2636419753216395e-08,3.3151677761029685e-15
2730.0,-6802415.984919552,367786.45198084984,-464031.016872235,-6802415.984919541,367786.45198083576,-464031.01687221765,2.4984040821176565e-08,3.658983529647481e-15
2740.0,-6808615.458220709,320484.82715594023,-404351.21912820416,-6808615.458220664,320484.8271559253,-404351.2191281858,5.058034734581516e-08,7.4076351054197e-15
