time_s,energy_Jkg,dE_rel,h_mag_m2s
24540.0,-29188081.74176936,1.0210442279612682e-15,52169899605.720245
24550.0,-29188081.74176936,1.0210442279612682e-15,52169899605.720245
24560.0,-29188081.74176936,1.0210442279612682e-15,52169899605.720245
24570.0,-29188081.74176935,1.2763052849515851e-15,52169899605.720245
24580.0,-29188081.74176935,1.2763052849515851e-15,52169899605.720245
24590.0,-29188081.74176936,1.0210442279612682e-15,52169899605.720245
24600.0,-29188081.74176936,1.0210442279612682e-15,52169899605.72024
24610.0,-29188081.74176936,1.0210442279612682e-15,52169899605.720245
24620.0,-29188081.74176935,1.2763052849515851e-15,52169899605.720245
24630.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
24640.0,-29188081.74176936,1.0210442279612682e-15,52169899605.72025
24650.0,-29188081.74176936,1.0210442279612682e-15,52169899605.72025
24660.0,-29188081.74176936,1.0210442279612682e-15,52169899605.72024
24670.0,-29188081.74176936,1.0210442279612682e-15,52169899605.72024
24680.0,-29188081.74176936,1.0210442279612682e-15,52169899605.72024
24690.0,-29188081.741769366,7.657831709709511e-16,52169899605.72024
24700.0,-29188081.74176936,1.0210442279612682e-15,52169899605.720245
24710.0,-29188081.74176936,1.0210442279612682e-15,52169899605.720245
24720.0,-29188081.74176936,1.0210442279612682e-15,52169899605.72024
24730.0,-29188081.74176936,1.0210442279612682e-15,52169899605.72024
24740.0,-29188081.74176936,1.0210442279612682e-15,52169899605.72024
24750.0,-29188081.74176936,1.0210442279612682e-15,52169899605.72024
24760.0,-29188081.741769366,7.657831709709511e-16,52169899605.72024
24770.0,-29188081.741769366,7.657831709709511e-16,52169899605.72024
24780.0,-29188081.741769366,7.657831709709511e-16,52169899605.72024
24790.0,-29188081.741769366,7.657831709709511e-16,52169899605.72024
24800.0,-29188081.741769373,5.105221139806341e-16,52169899605.72024
24810.0,-29188081.74176936,1.0210442279612682e-15,52169899605.72024
24820.0,-29188081.741769366,7.657831709709511e-16,52169899605.72024
24830.0,-29188081.741769366,7.657831709709511e-16,52169899605.72024
24840.0,-29188081.741769366,7.657831709709511e-16,52169899605.72024
24850.0,-29188081.741769373,5.105221139806341e-16,52169899605.72024
24860.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72023
24870.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72023
24880.0,-29188081.741769373,5.105221139806341e-16,52169899605.72023
24890.0,-29188081.741769373,5.105221139806341e-16,52169899605.72024
24900.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72024
24910.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72022
24920.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72022
24930.0,-29188081.74176939,0.0,52169899605.72022
24940.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72023
24950.0,-29188081.74176939,0.0,52169899605.72023
24960.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72023
24970.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72023
24980.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72024
24990.0,-29188081.741769373,5.105221139806341e-16,52169899605.72024
25000.0,-29188081.741769373,5.105221139806341e-16,52169899605.72024
25010.0,-29188081.741769373,5.105221139806341e-16,52169899605.72024
25020.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72024
25030.0,-29188081.741769373,5.105221139806341e-16,52169899605.72024
25040.0,-29188081.741769373,5.105221139806341e-16,52169899605.72024
25050.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72024
25060.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72023
25070.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72024
25080.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72024
25090.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72023
25100.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72024
25110.0,-29188081.741769366,7.657831709709511e-16,52169899605.72023
25120.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72023
25130.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72023
25140.0,-29188081.741769373,5.105221139806341e-16,52169899605.72024
25150.0,-29188081.741769366,7.657831709709511e-16,52169899605.72023
25160.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72023
25170.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72023
25180.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72024
25190.0,-29188081.74176937,6.381526424757926e-16,52169899605.72023
25200.0,-29188081.74176937,6.381526424757926e-16,52169899605.72023
25210.0,-29188081.74176937,6.381526424757926e-16,52169899605.72023
25220.0,-29188081.74176937,6.381526424757926e-16,52169899605.72023
25230.0,-29188081.74176937,6.381526424757926e-16,52169899605.72022
25240.0,-29188081.74176937,6.381526424757926e-16,52169899605.72023
25250.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
25260.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
25270.0,-29188081.74176937,6.381526424757926e-16,52169899605.72022
25280.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
25290.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
25300.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
25310.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
25320.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72023
25330.0,-29188081.741769385,1.2763052849515853e-16,52169899605.72022
25340.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72023
25350.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72023
25360.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72023
25370.0,-29188081.741769385,1.2763052849515853e-16,52169899605.72022
25380.0,-29188081.741769385,1.2763052849515853e-16,52169899605.72022
25390.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72023
25400.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72023
25410.0,-29188081.741769385,1.2763052849515853e-16,52169899605.72022
25420.0,-29188081.741769377,3.8289158548547556e-16,52169899605.720215
25430.0,-29188081.741769385,1.2763052849515853e-16,52169899605.72022
25440.0,-29188081.741769385,1.2763052849515853e-16,52169899605.720215
25450.0,-29188081.741769385,1.2763052849515853e-16,52169899605.720215
25460.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.720215
25470.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.720215
25480.0,-29188081.741769385,1.2763052849515853e-16,52169899605.72022
25490.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72022
25500.0,-29188081.741769385,1.2763052849515853e-16,52169899605.720215
25510.0,-29188081.741769385,1.2763052849515853e-16,52169899605.720215
25520.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.720215
25530.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.720215
25540.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
25550.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
25560.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.720215
25570.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.720215
25580.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
25590.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.720215
25600.0,-29188081.741769385,1.2763052849515853e-16,52169899605.72022
25610.0,-29188081.741769385,1.2763052849515853e-16,52169899605.72022
25620.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72022
25630.0,-29188081.741769385,1.2763052849515853e-16,52169899605.720215
25640.0,-29188081.741769385,1.2763052849515853e-16,52169899605.720215
25650.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
25660.0,-29188081.74176939,0.0,52169899605.72021
25670.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
25680.0,-29188081.74176939,0.0,52169899605.72021
25690.0,-29188081.74176939,0.0,52169899605.720215
25700.0,-29188081.74176938,2.5526105699031706e-16,52169899605.720215
25710.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
25720.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72022
25730.0,-29188081.74176939,0.0,52169899605.720215
25740.0,-29188081.74176938,2.5526105699031706e-16,52169899605.720215
25750.0,-29188081.74176938,2.5526105699031706e-16,52169899605.720215
25760.0,-29188081.74176938,2.5526105699031706e-16,52169899605.720215
25770.0,-29188081.74176938,2.5526105699031706e-16,52169899605.720215
25780.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72021
25790.0,-29188081.74176939,0.0,52169899605.72021
25800.0,-29188081.74176939,0.0,52169899605.72021
25810.0,-29188081.74176939,0.0,52169899605.72021
25820.0,-29188081.74176939,0.0,52169899605.72021
25830.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
25840.0,-29188081.741769403,-5.105221139806341e-16,52169899605.72021
25850.0,-29188081.74176939,0.0,52169899605.72021
25860.0,-29188081.74176939,0.0,52169899605.72021
25870.0,-29188081.74176939,0.0,52169899605.72021
25880.0,-29188081.74176939,0.0,52169899605.72021
25890.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
25900.0,-29188081.74176939,0.0,52169899605.72021
25910.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
25920.0,-29188081.74176939,0.0,52169899605.72021
25930.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.720215
25940.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
25950.0,-29188081.74176939,0.0,52169899605.72021
25960.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
25970.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
25980.0,-29188081.741769403,-5.105221139806341e-16,52169899605.72021
25990.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
26000.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
26010.0,-29188081.74176939,0.0,52169899605.72021
26020.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.720215
26030.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.720215
26040.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.720215
26050.0,-29188081.74176939,0.0,52169899605.720215
26060.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
26070.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
26080.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
26090.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
26100.0,-29188081.74176939,0.0,52169899605.72021
26110.0,-29188081.74176939,0.0,52169899605.720215
26120.0,-29188081.74176939,0.0,52169899605.72022
26130.0,-29188081.74176939,0.0,52169899605.720215
26140.0,-29188081.74176939,0.0,52169899605.720215
26150.0,-29188081.74176939,0.0,52169899605.720215
26160.0,-29188081.74176939,0.0,52169899605.720215
26170.0,-29188081.74176939,0.0,52169899605.720215
26180.0,-29188081.74176939,0.0,52169899605.72021
26190.0,-29188081.74176939,0.0,52169899605.720215
26200.0,-29188081.74176939,0.0,52169899605.720215
26210.0,-29188081.74176939,0.0,52169899605.72022
26220.0,-29188081.74176939,0.0,52169899605.72022
26230.0,-29188081.74176939,0.0,52169899605.72022
26240.0,-29188081.74176939,0.0,52169899605.720215
26250.0,-29188081.74176939,0.0,52169899605.720215
26260.0,-29188081.74176938,2.5526105699031706e-16,52169899605.720215
26270.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72022
26280.0,-29188081.74176938,2.5526105699031706e-16,52169899605.720215
26290.0,-29188081.74176939,0.0,52169899605.72021
26300.0,-29188081.74176939,0.0,52169899605.72021
26310.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72021
26320.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72021
26330.0,-29188081.74176939,0.0,52169899605.72021
26340.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
26350.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
26360.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
26370.0,-29188081.74176939,0.0,52169899605.72021
26380.0,-29188081.74176939,0.0,52169899605.72021
26390.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
26400.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
26410.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
26420.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
26430.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
26440.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
26450.0,-29188081.74176939,0.0,52169899605.72021
26460.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72021
26470.0,-29188081.74176939,0.0,52169899605.720215
26480.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
26490.0,-29188081.741769396,-2.5526105699031706e-16,52169899605.72021
26500.0,-29188081.74176939,0.0,52169899605.720215
26510.0,-29188081.74176939,0.0,52169899605.72021
26520.0,-29188081.74176939,0.0,52169899605.72021
26530.0,-29188081.74176938,2.5526105699031706e-16,52169899605.720215
26540.0,-29188081.74176939,0.0,52169899605.720215
26550.0,-29188081.74176939,0.0,52169899605.720215
26560.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
26570.0,-29188081.74176938,2.5526105699031706e-16,52169899605.72022
26580.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
26590.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
26600.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72023
26610.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
26620.0,-29188081.741769385,1.2763052849515853e-16,52169899605.72022
26630.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
26640.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
26650.0,-29188081.741769385,1.2763052849515853e-16,52169899605.72022
26660.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
26670.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
26680.0,-29188081.74176937,6.381526424757926e-16,52169899605.72022
26690.0,-29188081.741769385,1.2763052849515853e-16,52169899605.72022
26700.0,-29188081.741769385,1.2763052849515853e-16,52169899605.72022
26710.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
26720.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
26730.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72023
26740.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72023
26750.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
26760.0,-29188081.741769385,1.2763052849515853e-16,52169899605.72022
26770.0,-29188081.741769385,1.2763052849515853e-16,52169899605.72022
26780.0,-29188081.741769385,1.2763052849515853e-16,52169899605.72022
26790.0,-29188081.741769385,1.2763052849515853e-16,52169899605.72022
26800.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72023
26810.0,-29188081.74176937,6.381526424757926e-16,52169899605.72022
26820.0,-29188081.741769385,1.2763052849515853e-16,52169899605.720215
26830.0,-29188081.74176937,6.381526424757926e-16,52169899605.72024
26840.0,-29188081.74176937,6.381526424757926e-16,52169899605.72022
26850.0,-29188081.74176937,6.381526424757926e-16,52169899605.72022
26860.0,-29188081.74176937,6.381526424757926e-16,52169899605.72022
26870.0,-29188081.74176937,6.381526424757926e-16,52169899605.72022
26880.0,-29188081.741769385,1.2763052849515853e-16,52169899605.72022
26890.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
26900.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
26910.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
26920.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
26930.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
26940.0,-29188081.74176937,6.381526424757926e-16,52169899605.72022
26950.0,-29188081.74176937,6.381526424757926e-16,52169899605.72022
26960.0,-29188081.741769362,8.934136994661096e-16,52169899605.72024
26970.0,-29188081.741769362,8.934136994661096e-16,52169899605.72024
26980.0,-29188081.74176937,6.381526424757926e-16,52169899605.72023
26990.0,-29188081.741769362,8.934136994661096e-16,52169899605.72023
27000.0,-29188081.74176937,6.381526424757926e-16,52169899605.72024
27010.0,-29188081.741769355,1.1486747564564267e-15,52169899605.72024
27020.0,-29188081.741769362,8.934136994661096e-16,52169899605.72024
27030.0,-29188081.741769362,8.934136994661096e-16,52169899605.72024
27040.0,-29188081.741769362,8.934136994661096e-16,52169899605.72024
27050.0,-29188081.74176937,6.381526424757926e-16,52169899605.72024
27060.0,-29188081.74176937,6.381526424757926e-16,52169899605.72024
27070.0,-29188081.74176937,6.381526424757926e-16,52169899605.72024
27080.0,-29188081.74176937,6.381526424757926e-16,52169899605.72023
27090.0,-29188081.74176937,6.381526424757926e-16,52169899605.72023
27100.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72022
27110.0,-29188081.74176937,6.381526424757926e-16,52169899605.72022
27120.0,-29188081.741769385,1.2763052849515853e-16,52169899605.72023
27130.0,-29188081.741769385,1.2763052849515853e-16,52169899605.72023
